Word,File,Count
drink,file8.txt,12
aftertaste,file5.txt,3
openmouthed,file5.txt,2
openmouthed,file1.txt,3
openmouthed,file6.txt,1
confidenceresolved,file4.txt,1
narrowed,file5.txt,2
narrowed,file6.txt,2
narrowed,file2.txt,1
helpmate,file4.txt,1
recommending,file5.txt,1
recommending,file4.txt,2
recommending,file7.txt,1
indicationsbefore,file6.txt,1
melend,file4.txt,1
potocka,file6.txt,1
narrower,file5.txt,4
narrower,file1.txt,1
narrower,file4.txt,1
obligeddoor,file7.txt,1
flowering,file1.txt,1
flowering,file4.txt,1
flowering,file7.txt,1
tournament,file6.txt,2
mademoiselles,file5.txt,1
mademoiselles,file4.txt,1
mademoiselles,file2.txt,1
otherthe,file5.txt,2
freaks,file5.txt,6
freaks,file6.txt,1
freaks,file4.txt,2
inflammation,file6.txt,1
inflammation,file4.txt,2
waifs,file5.txt,1
waifs,file3.txt,1
blurted,file8.txt,1
olmstead,file1.txt,1
decks,file5.txt,4
decks,file1.txt,21
decks,file6.txt,1
gripped,file6.txt,2
gripped,file8.txt,2
soils,file5.txt,2
soils,file1.txt,1
soils,file3.txt,1
stewpans,file5.txt,1
selfevident,file5.txt,1
selfevident,file6.txt,1
selfevident,file2.txt,1
selfevident,file7.txt,2
drips,file5.txt,1
expressly,file5.txt,10
expressly,file1.txt,1
expressly,file6.txt,1
expressly,file3.txt,7
expressly,file4.txt,11
expressly,file2.txt,1
expressly,file7.txt,5
willingness,file5.txt,1
willingness,file1.txt,1
willingness,file6.txt,2
willingness,file4.txt,1
cuthenth,file7.txt,1
lovethey,file5.txt,1
bacon,file5.txt,5
bacon,file4.txt,2
bacon,file7.txt,4
bacon,file8.txt,1
hooded,file5.txt,1
hooded,file1.txt,7
candle,file5.txt,93
candle,file1.txt,7
candle,file6.txt,29
candle,file3.txt,7
candle,file4.txt,4
candle,file2.txt,3
candle,file7.txt,33
candle,file8.txt,5
report,file5.txt,29
report,file1.txt,8
report,file6.txt,69
report,file4.txt,40
report,file2.txt,1
report,file7.txt,7
report,file8.txt,19
planksthe,file4.txt,1
bacot,file5.txt,1
lovethen,file4.txt,1
wheelruts,file5.txt,1
pierheads,file1.txt,1
ohimpiety,file1.txt,1
lucre,file5.txt,2
baignoire,file5.txt,1
saviour,file5.txt,2
saviour,file6.txt,6
saviour,file3.txt,1
saviour,file4.txt,2
saviour,file2.txt,1
expresses,file5.txt,6
expresses,file1.txt,1
expresses,file6.txt,8
expresses,file4.txt,3
expresses,file7.txt,1
precepts,file5.txt,1
precepts,file6.txt,1
scramble,file5.txt,1
scramble,file1.txt,1
scramble,file3.txt,1
desrues,file5.txt,1
desrues,file4.txt,1
dessolles,file5.txt,1
bolknskayathats,file6.txt,1
secrtaire,file4.txt,3
possibleyou,file3.txt,1
expressed,file5.txt,19
expressed,file1.txt,5
expressed,file6.txt,116
expressed,file3.txt,4
expressed,file4.txt,31
expressed,file2.txt,2
expressed,file7.txt,15
expressed,file8.txt,4
watchcoat,file1.txt,4
floats,file5.txt,6
floats,file1.txt,11
obliging,file3.txt,1
obliging,file4.txt,1
obliging,file2.txt,1
obliging,file7.txt,4
obliging,file8.txt,1
disruption,file6.txt,1
roots,file5.txt,9
roots,file1.txt,3
roots,file6.txt,1
roots,file4.txt,2
roots,file2.txt,3
roots,file8.txt,1
zhilnskis,file6.txt,1
indefinable,file5.txt,5
indefinable,file6.txt,2
indefinable,file4.txt,3
rambler,file5.txt,3
madest,file1.txt,1
kurkins,file6.txt,1
waterfowl,file4.txt,1
twicks,file6.txt,1
rambled,file5.txt,1
rambled,file1.txt,1
ternauxs,file5.txt,1
indefinably,file7.txt,1
parlorthe,file6.txt,1
thirdmud,file5.txt,2
recipe,file3.txt,1
recipe,file4.txt,4
recipe,file8.txt,2
afloat,file5.txt,1
afloat,file1.txt,12
afloat,file6.txt,1
afloat,file4.txt,3
croup,file5.txt,1
xviiithe,file5.txt,2
squads,file5.txt,4
harmoniously,file1.txt,1
harmoniously,file7.txt,1
drily,file3.txt,1
drily,file7.txt,1
informs,file6.txt,2
informs,file4.txt,2
sentry,file5.txt,3
sentry,file1.txt,1
sentry,file6.txt,1
sentry,file4.txt,8
cross,file5.txt,68
cross,file1.txt,11
cross,file6.txt,72
cross,file3.txt,10
cross,file4.txt,32
cross,file2.txt,5
cross,file7.txt,6
cross,file8.txt,16
demanding,file5.txt,3
demanding,file1.txt,3
demanding,file6.txt,6
demanding,file3.txt,1
demanding,file4.txt,7
violetcolored,file4.txt,1
drill,file3.txt,1
backi,file2.txt,1
corollary,file5.txt,1
hilarity,file1.txt,1
hilarity,file4.txt,3
exasperations,file5.txt,1
exasperations,file1.txt,1
editions,file5.txt,5
editions,file1.txt,4
editions,file6.txt,4
editions,file3.txt,4
editions,file4.txt,4
editions,file2.txt,5
editions,file7.txt,4
editions,file8.txt,4
affettatore,file4.txt,1
killedwounded,file6.txt,1
decrepit,file5.txt,11
decrepit,file6.txt,2
decrepit,file2.txt,1
overthrow,file5.txt,7
overthrow,file6.txt,8
worthwhile,file5.txt,1
worthwhile,file4.txt,4
backs,file5.txt,16
backs,file1.txt,10
backs,file6.txt,9
backs,file3.txt,2
backs,file4.txt,2
backs,file7.txt,7
backs,file8.txt,2
specialty,file5.txt,5
specialty,file8.txt,1
respondent,file7.txt,1
sluicekeepers,file7.txt,1
improperly,file5.txt,1
improperly,file6.txt,1
improperly,file4.txt,1
bathtub,file5.txt,1
unduly,file1.txt,2
unduly,file8.txt,1
strengthen,file5.txt,1
strengthen,file6.txt,10
strengthen,file3.txt,2
strengthen,file4.txt,2
strengthen,file2.txt,2
strengthen,file8.txt,1
accomplishments,file6.txt,1
accomplishments,file3.txt,2
accomplishments,file2.txt,2
dantslook,file4.txt,1
faltering,file5.txt,1
faltering,file1.txt,2
faltering,file6.txt,1
faltering,file3.txt,4
faltering,file4.txt,3
faltering,file7.txt,1
footpath,file1.txt,2
footpath,file6.txt,1
footpath,file3.txt,1
footpath,file2.txt,1
vitaken,file5.txt,2
caligula,file5.txt,2
caligula,file4.txt,1
remaining,file5.txt,21
remaining,file1.txt,11
remaining,file6.txt,23
remaining,file3.txt,6
remaining,file4.txt,30
remaining,file2.txt,3
remaining,file7.txt,8
remaining,file8.txt,6
badge,file1.txt,3
badge,file6.txt,4
badge,file4.txt,2
badge,file2.txt,1
badge,file7.txt,1
transcribing,file5.txt,1
transcribing,file8.txt,1
overthrew,file5.txt,2
overthrew,file4.txt,1
appreciated,file5.txt,1
appreciated,file6.txt,13
appreciated,file3.txt,1
appreciated,file4.txt,7
appreciated,file7.txt,1
gabbling,file5.txt,1
constructions,file5.txt,5
soulrad,file1.txt,1
burtons,file1.txt,4
pencilled,file5.txt,2
livingfor,file5.txt,1
hurraha,file6.txt,1
chauvelin,file5.txt,2
recite,file5.txt,1
recite,file6.txt,4
recite,file4.txt,1
unpardoned,file6.txt,1
nessus,file4.txt,2
ringbolts,file1.txt,4
woodlands,file1.txt,2
lawthe,file6.txt,1
vanum,file5.txt,1
turtleballs,file1.txt,1
prismatic,file4.txt,1
situations,file5.txt,7
situations,file4.txt,2
lymphatic,file5.txt,3
dozingwhen,file8.txt,1
addicted,file5.txt,2
addicted,file6.txt,1
addicted,file4.txt,1
addicted,file2.txt,1
whirlwinds,file5.txt,3
whirlwinds,file1.txt,1
oftener,file5.txt,2
oftener,file1.txt,4
oftener,file6.txt,3
oftener,file3.txt,1
oftener,file4.txt,1
oftener,file7.txt,1
blundering,file1.txt,2
blundering,file6.txt,1
blundering,file2.txt,1
blundering,file7.txt,4
bootmakers,file6.txt,3
bootmakers,file7.txt,1
saviors,file5.txt,1
onesidedly,file6.txt,1
expeditious,file5.txt,2
expeditious,file4.txt,3
tightly,file5.txt,3
tightly,file1.txt,3
tightly,file6.txt,3
tightly,file3.txt,1
tightly,file4.txt,2
tightly,file2.txt,3
tightly,file8.txt,1
stationhouse,file5.txt,5
onewithout,file7.txt,1
gaunter,file2.txt,1
herbariums,file5.txt,4
flourens,file4.txt,1
monotonies,file5.txt,1
oncommonest,file7.txt,1
unloading,file5.txt,1
unloading,file1.txt,1
unloading,file6.txt,2
unloading,file4.txt,1
unloading,file7.txt,1
amazementi,file5.txt,1
misricorde,file5.txt,1
misricorde,file6.txt,1
grandees,file6.txt,2
timeyellowed,file8.txt,1
swearers,file3.txt,1
alptychs,file6.txt,3
dismal,file5.txt,7
dismal,file1.txt,8
dismal,file6.txt,4
dismal,file3.txt,5
dismal,file4.txt,3
dismal,file7.txt,19
clingest,file1.txt,1
thanklessness,file7.txt,1
dismas,file5.txt,6
brazilian,file5.txt,1
formations,file5.txt,1
formations,file1.txt,3
dismay,file5.txt,3
dismay,file1.txt,5
dismay,file6.txt,15
dismay,file4.txt,1
dismay,file2.txt,1
dismay,file7.txt,3
dismay,file8.txt,2
paddock,file5.txt,3
carpes,file5.txt,3
carpet,file5.txt,5
carpet,file1.txt,4
carpet,file6.txt,10
carpet,file3.txt,1
carpet,file4.txt,7
carpet,file2.txt,2
carpet,file7.txt,4
carpet,file8.txt,1
leapfrog,file3.txt,1
duncoloured,file2.txt,1
onethird,file1.txt,1
onethird,file4.txt,1
peculiarities,file5.txt,9
peculiarities,file1.txt,11
peculiarities,file6.txt,5
peculiarities,file4.txt,2
peculiarities,file2.txt,1
implements,file1.txt,3
implements,file3.txt,1
implements,file4.txt,1
implements,file7.txt,1
gentlemaninwaiting,file6.txt,6
wetun,file6.txt,1
demagogues,file5.txt,1
inventors,file5.txt,2
inventors,file1.txt,1
iiwhat,file5.txt,2
mangrove,file1.txt,1
deerskin,file4.txt,1
inventory,file4.txt,3
austere,file5.txt,16
austere,file1.txt,1
austere,file6.txt,2
austere,file4.txt,1
crowdofficials,file6.txt,1
albertat,file4.txt,1
muezzin,file1.txt,1
drawings,file1.txt,4
drawings,file6.txt,3
drawings,file4.txt,3
countermanded,file6.txt,1
mingles,file5.txt,8
beppo,file4.txt,11
conflicts,file5.txt,5
conflicts,file1.txt,1
conflicts,file6.txt,4
mingled,file5.txt,99
mingled,file1.txt,2
mingled,file6.txt,25
mingled,file3.txt,6
mingled,file4.txt,29
mingled,file2.txt,2
mingled,file7.txt,1
mingled,file8.txt,2
hangman,file5.txt,2
hangman,file3.txt,2
hangman,file7.txt,1
transmit,file6.txt,1
transmit,file4.txt,1
transmit,file2.txt,1
seriousnessi,file6.txt,1
unwithdrawn,file1.txt,1
apathy,file5.txt,3
apathy,file6.txt,2
apathy,file4.txt,2
apathy,file8.txt,1
saddened,file5.txt,4
saddened,file6.txt,1
saddened,file3.txt,1
saddened,file4.txt,1
saddened,file7.txt,1
twentythird,file7.txt,1
irrevocableshe,file5.txt,1
specially,file1.txt,8
specially,file6.txt,17
specially,file3.txt,2
specially,file4.txt,1
drawingrooms,file5.txt,6
drawingrooms,file3.txt,1
drawingrooms,file4.txt,6
baden,file6.txt,2
fringe,file5.txt,1
fringe,file4.txt,2
fringe,file2.txt,4
malvolioas,file8.txt,1
rowing,file1.txt,8
rowing,file4.txt,1
rowing,file7.txt,3
rowing,file8.txt,1
tighter,file6.txt,2
tighter,file3.txt,1
tighter,file7.txt,2
amusingi,file4.txt,1
elbowed,file5.txt,5
elbowed,file1.txt,3
elbowed,file2.txt,1
sprouts,file1.txt,1
between,file5.txt,314
between,file1.txt,119
between,file6.txt,240
between,file3.txt,63
between,file4.txt,201
between,file2.txt,60
between,file7.txt,112
between,file8.txt,71
wideopen,file5.txt,1
wideopen,file6.txt,17
wideopen,file4.txt,2
alberthe,file4.txt,1
tiedthe,file3.txt,1
overhead,file5.txt,12
overhead,file1.txt,6
overhead,file6.txt,4
overhead,file3.txt,3
overhead,file4.txt,3
overhead,file2.txt,1
overhead,file7.txt,5
overhead,file8.txt,8
deadwhy,file6.txt,1
ushave,file5.txt,1
ushave,file7.txt,1
longlingering,file1.txt,1
picklock,file4.txt,1
juvenile,file5.txt,1
juvenile,file4.txt,1
juvenile,file7.txt,1
busting,file7.txt,1
sainthonor,file5.txt,5
sainthonor,file4.txt,15
gloomilythan,file1.txt,1
gribiers,file5.txt,1
palateto,file4.txt,1
overhear,file6.txt,3
overhear,file4.txt,3
overhear,file2.txt,1
overhear,file7.txt,1
leak,file5.txt,2
leak,file1.txt,14
leak,file4.txt,1
leak,file8.txt,1
passait,file5.txt,1
announcing,file5.txt,1
announcing,file1.txt,5
announcing,file6.txt,6
announcing,file3.txt,1
announcing,file4.txt,9
announcing,file7.txt,3
announcing,file8.txt,1
lean,file5.txt,10
lean,file1.txt,12
lean,file6.txt,8
lean,file3.txt,5
lean,file4.txt,6
lean,file2.txt,2
lean,file7.txt,1
lean,file8.txt,2
leap,file5.txt,3
leap,file1.txt,13
leap,file6.txt,1
leap,file4.txt,6
leap,file7.txt,2
leap,file8.txt,5
coachmanrue,file4.txt,1
beckoning,file1.txt,2
beckoning,file3.txt,1
beckoning,file2.txt,2
leaf,file5.txt,7
leaf,file1.txt,2
leaf,file6.txt,1
leaf,file3.txt,5
leaf,file4.txt,5
leaf,file2.txt,1
leaf,file7.txt,8
lead,file5.txt,41
lead,file1.txt,13
lead,file6.txt,40
lead,file3.txt,11
lead,file4.txt,39
lead,file2.txt,10
lead,file7.txt,15
lead,file8.txt,13
intrusions,file2.txt,1
hemming,file5.txt,1
elegance,file5.txt,8
elegance,file6.txt,2
elegance,file3.txt,1
elegance,file4.txt,8
elegance,file7.txt,2
uninjurable,file1.txt,1
patagon,file5.txt,3
cannonading,file5.txt,1
cannonading,file6.txt,2
passage,file5.txt,51
passage,file1.txt,34
passage,file6.txt,51
passage,file3.txt,8
passage,file4.txt,47
passage,file2.txt,22
passage,file7.txt,20
passage,file8.txt,18
gloweringly,file3.txt,1
illtemper,file5.txt,2
illtemper,file4.txt,2
polypus,file5.txt,1
piazza,file1.txt,2
piazza,file4.txt,25
lieutenantcolonel,file5.txt,1
lieutenantcolonel,file4.txt,1
elbowas,file6.txt,1
samovar,file6.txt,20
nameday,file6.txt,1
knocking,file5.txt,5
knocking,file1.txt,7
knocking,file6.txt,6
knocking,file3.txt,3
knocking,file4.txt,7
knocking,file7.txt,5
knocking,file8.txt,4
describing,file5.txt,2
describing,file1.txt,1
describing,file6.txt,12
describing,file3.txt,1
describing,file4.txt,3
roods,file1.txt,2
furious,file5.txt,33
furious,file1.txt,7
furious,file6.txt,5
furious,file3.txt,7
furious,file4.txt,10
furious,file7.txt,4
furious,file8.txt,2
coatbuttons,file5.txt,1
breezelessness,file1.txt,1
gardenhedge,file4.txt,1
lech,file6.txt,2
condemning,file5.txt,3
condemning,file1.txt,1
condemning,file6.txt,1
condemning,file3.txt,1
condemning,file4.txt,3
himalso,file6.txt,1
eyewitnesses,file5.txt,1
laterhow,file8.txt,1
altars,file5.txt,2
altars,file6.txt,1
whetstone,file1.txt,2
whetstone,file6.txt,2
mutinous,file1.txt,2
mutinous,file3.txt,1
sesame,file5.txt,1
sesame,file4.txt,2
faverolles,file5.txt,16
imputing,file4.txt,1
fatalists,file1.txt,1
consciences,file5.txt,8
consciences,file1.txt,1
consciences,file4.txt,1
egotists,file6.txt,2
forfeiting,file4.txt,1
musicians,file5.txt,1
musicians,file6.txt,5
musicians,file4.txt,1
leer,file7.txt,2
leer,file8.txt,1
lees,file1.txt,3
vainest,file3.txt,1
jonesey,file1.txt,1
hatsecurer,file2.txt,2
inertipressed,file6.txt,1
storehouses,file5.txt,1
manufacturers,file5.txt,1
manufacturers,file4.txt,1
immunities,file3.txt,1
tuckedup,file5.txt,1
tuckedup,file6.txt,1
albertit,file4.txt,1
habemus,file5.txt,1
lyons,file5.txt,6
lyons,file4.txt,8
highformed,file3.txt,1
lucca,file6.txt,2
lucca,file4.txt,12
nauseous,file4.txt,1
nauseous,file8.txt,3
accompli,file2.txt,1
corresponding,file5.txt,6
corresponding,file1.txt,7
corresponding,file6.txt,9
corresponding,file3.txt,1
corresponding,file4.txt,4
corresponding,file7.txt,1
migrations,file1.txt,1
migrations,file6.txt,3
doorkeeper,file5.txt,2
doorkeeper,file3.txt,3
doorkeeper,file4.txt,9
bernardines,file5.txt,8
minerals,file4.txt,1
hamlet,file5.txt,1
hamlet,file1.txt,1
hamlet,file4.txt,3
hamlet,file7.txt,4
hamlet,file8.txt,1
fifty,file5.txt,56
fifty,file1.txt,33
fifty,file6.txt,28
fifty,file3.txt,12
fifty,file4.txt,76
fifty,file2.txt,9
fifty,file7.txt,13
fifty,file8.txt,8
rosary,file5.txt,3
rosary,file4.txt,1
rosary,file8.txt,1
rudenesses,file6.txt,1
owners,file1.txt,18
owners,file6.txt,8
owners,file3.txt,1
owners,file4.txt,5
owners,file8.txt,4
fosterbrothers,file1.txt,1
videant,file5.txt,1
junethis,file8.txt,1
nonewell,file4.txt,1
legs,file5.txt,36
legs,file1.txt,36
legs,file6.txt,101
legs,file3.txt,9
legs,file4.txt,28
legs,file2.txt,7
legs,file7.txt,32
legs,file8.txt,1
mastereye,file1.txt,1
customs,file5.txt,4
customs,file6.txt,2
customs,file3.txt,1
customs,file4.txt,16
customs,file7.txt,1
customs,file8.txt,9
jocularly,file1.txt,1
jocularly,file6.txt,1
youjems,file2.txt,1
overas,file8.txt,1
solid,file5.txt,24
solid,file1.txt,17
solid,file6.txt,2
solid,file3.txt,3
solid,file4.txt,7
solid,file2.txt,5
solid,file7.txt,2
solid,file8.txt,3
gabriel,file5.txt,1
gabriel,file1.txt,19
gabriel,file6.txt,5
gabriel,file8.txt,1
sinfulness,file6.txt,1
lege,file1.txt,1
reenter,file5.txt,6
reenter,file6.txt,2
reenter,file4.txt,5
thingto,file6.txt,2
artevelde,file5.txt,2
corporeal,file1.txt,4
corporeal,file8.txt,2
rudimental,file1.txt,2
irritable,file6.txt,10
irritable,file4.txt,1
irritable,file8.txt,1
tooked,file8.txt,1
left,file5.txt,352
left,file1.txt,65
left,file6.txt,605
left,file3.txt,101
left,file4.txt,400
left,file2.txt,84
left,file7.txt,142
left,file8.txt,97
anska,file6.txt,3
generalizing,file1.txt,1
generalizing,file6.txt,1
densities,file5.txt,1
tickle,file1.txt,1
tickle,file6.txt,1
tickle,file3.txt,2
tickle,file8.txt,1
ykov,file6.txt,11
bulletholes,file5.txt,1
reclines,file1.txt,1
overdo,file7.txt,1
unparalleled,file6.txt,2
unparalleled,file4.txt,2
unparalleled,file7.txt,1
aldrovandus,file1.txt,1
reclined,file7.txt,1
cartingit,file6.txt,1
spanning,file7.txt,2
irritably,file6.txt,6
irritably,file7.txt,1
notredamedenazareth,file5.txt,1
jacktowel,file7.txt,3
provocative,file6.txt,2
provocative,file4.txt,1
sutler,file5.txt,1
sutler,file6.txt,2
enkindling,file1.txt,1
cynically,file5.txt,1
cynically,file6.txt,1
cassocks,file5.txt,3
woebegone,file5.txt,1
woebegone,file1.txt,1
woebegone,file8.txt,1
ramble,file5.txt,1
ramble,file4.txt,1
watchmakers,file5.txt,1
watchmakers,file1.txt,1
frances,file5.txt,1
stature,file5.txt,20
stature,file1.txt,2
stature,file6.txt,2
stature,file3.txt,3
stature,file4.txt,5
stature,file7.txt,1
stature,file8.txt,2
fifth,file5.txt,15
fifth,file1.txt,7
fifth,file6.txt,21
fifth,file3.txt,3
fifth,file4.txt,23
fifth,file2.txt,1
quarantine,file5.txt,2
quarantine,file1.txt,1
quarantine,file4.txt,2
densovswas,file6.txt,1
blackmailing,file2.txt,1
shabbily,file1.txt,1
shabbily,file2.txt,1
forsooth,file5.txt,1
forsooth,file4.txt,1
perambulating,file5.txt,1
murmured,file5.txt,42
murmured,file1.txt,12
murmured,file6.txt,11
murmured,file3.txt,6
murmured,file4.txt,108
murmured,file2.txt,6
murmured,file7.txt,8
murmured,file8.txt,3
crescentic,file1.txt,3
uncorded,file6.txt,2
sheepish,file6.txt,1
romances,file5.txt,10
romances,file4.txt,3
changers,file5.txt,3
millers,file7.txt,8
provocation,file1.txt,1
provocation,file6.txt,1
provocation,file3.txt,1
provocation,file4.txt,1
persuasiveness,file1.txt,1
persuasiveness,file6.txt,2
narwhalehowever,file1.txt,1
crutchheaded,file7.txt,1
soldi,file4.txt,1
pavements,file5.txt,25
pavements,file3.txt,3
nightman,file1.txt,1
hochgeboren,file6.txt,1
sagacious,file5.txt,9
sagacious,file1.txt,6
sagacious,file6.txt,2
sagacious,file3.txt,1
sagacious,file4.txt,2
sagacious,file7.txt,2
temporarilyhe,file6.txt,1
fashions,file5.txt,6
fashions,file1.txt,2
fashions,file6.txt,1
fashions,file4.txt,1
fashions,file7.txt,1
fashions,file8.txt,1
polonius,file4.txt,1
fruitclosetthe,file5.txt,1
beset,file1.txt,2
beset,file6.txt,2
beset,file3.txt,1
beset,file4.txt,1
beset,file7.txt,1
beset,file8.txt,5
nestle,file5.txt,1
nestle,file1.txt,1
dorchester,file1.txt,1
solem,file5.txt,1
brandreths,file1.txt,1
soles,file5.txt,3
soles,file1.txt,1
soles,file6.txt,2
soles,file4.txt,1
soles,file2.txt,1
solet,file4.txt,2
coarsest,file5.txt,1
coarsest,file6.txt,1
coarsest,file3.txt,1
coarsest,file4.txt,1
coarsest,file7.txt,1
headthese,file5.txt,1
irreconcilability,file7.txt,1
solfa,file6.txt,1
fortun,file7.txt,4
tookes,file1.txt,1
crosslegged,file1.txt,1
crosslegged,file6.txt,1
crosslegged,file2.txt,2
floridfaced,file2.txt,1
lens,file1.txt,1
lens,file2.txt,12
whoshe,file6.txt,1
lent,file5.txt,17
lent,file1.txt,2
lent,file6.txt,2
lent,file4.txt,8
lent,file2.txt,1
lent,file7.txt,1
oddjobman,file3.txt,2
savedsaved,file4.txt,1
shivering,file5.txt,16
shivering,file1.txt,7
shivering,file6.txt,7
shivering,file4.txt,3
shivering,file2.txt,1
shivering,file7.txt,7
shivering,file8.txt,3
bloomin,file8.txt,8
repaving,file5.txt,1
thathad,file6.txt,1
lend,file5.txt,15
lend,file1.txt,1
lend,file6.txt,3
lend,file3.txt,1
lend,file4.txt,10
lend,file7.txt,6
infirmity,file5.txt,5
infirmity,file1.txt,1
infirmity,file3.txt,1
infirmity,file4.txt,1
infirmity,file2.txt,1
infirmity,file7.txt,3
ticket,file6.txt,2
ticket,file4.txt,2
ticket,file2.txt,1
ticket,file8.txt,2
worser,file8.txt,1
besought,file5.txt,3
besought,file3.txt,4
besought,file4.txt,7
besought,file7.txt,1
citation,file1.txt,1
overit,file8.txt,1
swords,file5.txt,29
swords,file1.txt,2
swords,file6.txt,9
swords,file3.txt,7
swords,file4.txt,7
swords,file7.txt,4
thingno,file1.txt,1
discomfiture,file5.txt,1
discomfiture,file6.txt,1
discomfiture,file4.txt,3
discomfiture,file7.txt,3
gauthier,file5.txt,1
xioffers,file5.txt,2
outlook,file5.txt,3
outlook,file6.txt,5
airless,file7.txt,1
tipstaff,file5.txt,1
noneand,file3.txt,1
pioneer,file1.txt,2
pioneer,file4.txt,1
donewhatever,file8.txt,1
marywho,file6.txt,1
steelwhat,file4.txt,1
ticked,file7.txt,3
heredont,file6.txt,1
saintmranand,file4.txt,1
unconnected,file6.txt,2
unconnected,file3.txt,2
unconnected,file4.txt,3
unconnected,file7.txt,2
fanshaped,file4.txt,1
odorous,file1.txt,3
odorous,file8.txt,1
consigned,file5.txt,2
consigned,file6.txt,1
consigned,file3.txt,3
consigned,file4.txt,3
consigned,file7.txt,1
consigned,file8.txt,2
consignee,file8.txt,1
distant,file5.txt,56
distant,file1.txt,20
distant,file6.txt,22
distant,file3.txt,11
distant,file4.txt,20
distant,file2.txt,1
distant,file7.txt,14
distant,file8.txt,9
hindmost,file1.txt,1
hindmost,file6.txt,2
custody,file6.txt,1
custody,file3.txt,2
custody,file4.txt,3
custody,file2.txt,3
custody,file7.txt,2
swindling,file7.txt,2
bolknskis,file6.txt,19
binary,file5.txt,1
binary,file1.txt,1
binary,file6.txt,1
binary,file3.txt,1
binary,file4.txt,1
binary,file2.txt,1
binary,file7.txt,1
binary,file8.txt,1
currit,file5.txt,1
perpignan,file4.txt,1
throative,file1.txt,1
lifework,file8.txt,1
elephantleg,file5.txt,1
coaltar,file1.txt,1
walls,file5.txt,100
walls,file1.txt,10
walls,file6.txt,28
walls,file3.txt,18
walls,file4.txt,41
walls,file2.txt,8
walls,file7.txt,10
walls,file8.txt,7
helmsquare,file1.txt,1
listens,file5.txt,3
listens,file6.txt,2
listens,file4.txt,1
listens,file8.txt,1
exactitude,file1.txt,1
exactitude,file6.txt,3
exactitude,file4.txt,6
listeni,file4.txt,1
whalehater,file1.txt,1
countershocks,file5.txt,2
walter,file5.txt,1
walter,file1.txt,1
autonomasia,file5.txt,1
dismounting,file6.txt,5
dismounting,file4.txt,1
passagethe,file6.txt,1
remedying,file6.txt,1
sleepingpartner,file1.txt,1
discouraged,file5.txt,6
discouraged,file6.txt,1
discouraged,file4.txt,2
ballistic,file5.txt,1
walla,file5.txt,1
walla,file7.txt,1
gewgaw,file5.txt,1
walks,file5.txt,20
walks,file1.txt,5
walks,file6.txt,3
walks,file3.txt,1
walks,file4.txt,5
walks,file2.txt,4
walks,file7.txt,2
walks,file8.txt,7
kourchids,file4.txt,1
spaniards,file5.txt,1
spaniards,file1.txt,4
spaniards,file6.txt,3
spaniards,file4.txt,6
spaniards,file8.txt,1
philemon,file5.txt,1
wreaked,file4.txt,1
wreaked,file7.txt,1
mendicant,file5.txt,11
mendicant,file2.txt,1
spaniardi,file4.txt,1
strawseated,file5.txt,3
hostile,file5.txt,14
hostile,file1.txt,3
hostile,file6.txt,19
hostile,file3.txt,1
hostile,file4.txt,3
hostile,file8.txt,2
yelling,file5.txt,2
yelling,file1.txt,3
yelling,file6.txt,4
yelling,file8.txt,1
arrows,file1.txt,2
arrows,file4.txt,1
arrows,file2.txt,1
lets,file5.txt,37
lets,file1.txt,22
lets,file6.txt,30
lets,file3.txt,1
lets,file4.txt,4
lets,file2.txt,2
lets,file7.txt,8
celestial,file5.txt,31
celestial,file1.txt,5
celestial,file3.txt,1
celestial,file4.txt,6
expeditions,file1.txt,1
expeditions,file6.txt,3
expeditions,file7.txt,1
employee,file5.txt,2
employee,file1.txt,1
employee,file6.txt,1
employee,file3.txt,1
employee,file4.txt,3
employee,file2.txt,1
employee,file7.txt,1
employee,file8.txt,1
walnuttrees,file5.txt,1
pray,file5.txt,21
pray,file1.txt,8
pray,file6.txt,33
pray,file3.txt,21
pray,file4.txt,92
pray,file2.txt,42
pray,file7.txt,12
pray,file8.txt,19
blocksburg,file1.txt,1
employed,file5.txt,25
employed,file1.txt,15
employed,file6.txt,15
employed,file3.txt,7
employed,file4.txt,30
employed,file2.txt,3
employed,file8.txt,2
gouged,file1.txt,1
handwith,file6.txt,1
arrowy,file1.txt,1
unaided,file5.txt,1
unaided,file1.txt,1
unaided,file6.txt,1
recognisable,file7.txt,2
coarsely,file5.txt,1
coarsely,file4.txt,1
coarsely,file2.txt,1
overmy,file4.txt,1
employer,file4.txt,3
employer,file2.txt,3
employer,file7.txt,5
employer,file8.txt,3
assumptionand,file6.txt,1
vislokhovo,file6.txt,2
genealogist,file4.txt,1
thirsti,file4.txt,1
cornetcy,file6.txt,1
granary,file5.txt,3
anarchical,file5.txt,1
lest,file5.txt,10
lest,file1.txt,7
lest,file6.txt,10
lest,file3.txt,2
lest,file4.txt,23
lest,file2.txt,3
lest,file7.txt,5
lest,file8.txt,38
wales,file1.txt,1
wales,file3.txt,1
wales,file4.txt,1
wales,file7.txt,6
less,file5.txt,149
less,file1.txt,54
less,file6.txt,142
less,file3.txt,38
less,file4.txt,104
less,file2.txt,38
less,file7.txt,41
less,file8.txt,31
lacoste,file5.txt,5
conflicting,file5.txt,3
conflicting,file1.txt,1
conflicting,file6.txt,3
conflicting,file4.txt,1
thirsty,file5.txt,10
thirsty,file6.txt,1
thirsty,file3.txt,1
